"nomAttribuant","idAttribuant","typeAttribuant","anneeAttribution","nomBeneficiaire ","typeBeneficiaire ","montant","nature","objetAideNature"
"Ville de Marseille",21130055300016,"COM",2019,"FOOTBALL CLUB LA ROSE 13","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FOOTBALL CLUB NATIONAL CRIMEE","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FOS PROVENCE BASKET","Associations",65000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FOTOKINO","Associations",33000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FRANCAS 13","Associations",29.62,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"FRANCE ADOT 13","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FRANCE BENEVOLAT MARSEILLE","Associations",2700,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FRIOUL UN NOUVEAU REGARD","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"FULL CONTACT ACADEMY","Associations",75000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GACEP","Associations",420,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"GENERIK VAPEUR","Associations",91968.13,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GESTION ANIMATION CENTRE SOCIAL MALPASSE","Associations",77586.05,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"GOLF DE MARSEILLE LA SALETTE","Associations",28000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GPE ETUDES RECHERCHES THERAPEUTIQUES PEDAGOGIQUES ET PSYCHANALYTIQUES","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE DE MUSIQUE EXPERIMENTALE DE MARSEILLE","Associations",272108.38,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE DE RECHERCHE SUR LA MALADIE D ALZHEIMER GRAL","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE DE RECHERCHE SUR LA PRISE EN CHARGE DES METASTASES CEREBRALES","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE DUNES","Associations",18000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE ET CIE GRENADE JOSETTE BAIZ","Associations",571.95,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE ET COMPAGNIE GRENADE JOSETTE BAIZ","Associations",30000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE ETUDE DES MOUVEMENTS DE PENSEE EN VUE DE LA PROTECTION DE L INDIVIDU","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE ETUDE TRAITEMENT LOMBOSCIATIQUE","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE SAINT ELOI DE CHATEAU GOMBERT","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE SOS SOLIDARITE","Associations",159916,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE SOS SOLIDARITE","Associations",2177550,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPE SPORTIF JEAN JOSEPH ALLEMAND","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPEMENT ASSOCIATIF POUR LA LIBERTE D EXPRESSION RADIOPHONIQUE","Associations",4456.56,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GROUPEMENT D EDUCATEUR PR L INSERTION DES JEUNES GEPIJ","Associations",3250,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"GYM SUEDOISE WELLFIT","Associations",9345,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"GYMNASTIQUE VOLONTAIRE CORAIL PARANGON","Associations",945,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"HABITAT ET HUMANISME PROVENCE 04 05 13 84","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HAC XA QUYEN KUNG FU WUSHU","Associations",270,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"HAC XA QUYEN KUNG FU WUSHU","Associations",4522.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"HALTE ACCUEIL LA MAISONNETTE","Associations",52436,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HANDESTAU AU COEUR DE L HANDICAP","Associations",61000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HANDI SUD BASKET","Associations",35000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HANDISPORT MARSEILLE","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HANDITOIT PROVENCE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HARMONIE DE L ESTAQUE GARE ASS MUSICALLOISIRS ET CULTURE POPULAIRE","Associations",7870.63,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HELIANTHIS","Associations",126,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"HOLIDAY SCHOOL","Associations",162,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"HORIZON MULTIMEDIA","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HORIZONTES DEL SUR","Associations",600,"aide en numéraire ; aide en nature","MISE A DISPOSITION SALLE VEILLE CHARITE LE 28/05/19"
"Ville de Marseille",21130055300016,"COM",2019,"HORIZONTES DEL SUR","Associations",11000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HORS PISTES","Associations",10500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"HYDRIB","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"I MAGO PRODUCTION","Associations",50000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ICI ET LA","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ICOM PROVENCE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"IFAC BOMPARD ENDOUME","Associations",13255.89,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC GD ST ANTOINE","Associations",208650,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT CENTRE SOCIAL HTS DE MAZARGUES","Associations",4410,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT CENTRE SOCIAL HTS DE MAZARGUES","Associations",7560,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT FISSIAUX","Associations",103615.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT FISSIAUX ANNEXE","Associations",101088,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT HTS DE MAZARGUES","Associations",64247.04,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT JULIEN","Associations",204120,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT LES CAMOINS","Associations",150835.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT ST BARNABE","Associations",100648.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT TIVOLI CHAVE","Associations",65610,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC MPT VALLEE DE L’HUVEAUNE","Associations",58548.82,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",31914.34,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2945.43,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3892.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1958.7,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3370.14,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1117.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1069.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2379.27,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1374.19,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1392.3,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",693.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2721.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3257.64,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",596.7,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",10339.11,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",10339.11,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1201.35,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",4568.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2469.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1454.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2775.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2741.04,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",5076,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",123.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",4949.1,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2308.82,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",6621.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3770.46,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",828,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",894.24,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2979,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1614.71,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",496.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",5283.27,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",7233.3,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2392.07,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",345.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",6193.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3909.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",968.76,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2541.24,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",496.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1555.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2131.92,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2284.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",419.18,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",558.9,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1692,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",4502.79,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",4111.56,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",796.86,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",652.05,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",846,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1555.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",528.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3647.95,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",592.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",977.13,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1269,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1302.84,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1358.68,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",5499,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1480.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2200.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",5604.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2326.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1675.08,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1692,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3849.3,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2749.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2115,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2538,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1480.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3595.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2538,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1363.64,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",951.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3337.49,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2538,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1692,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",4282.88,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",9270.45,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",662.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1490.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",3807,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",1117.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE","Associations",2354.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE CENTRE FISSIAUX","Associations",1849.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE MPT CENTRE SOCIAL TIVOLI","Associations",29367.36,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE MPT CENTRE SOCIAL TIVOLI","Associations",794,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE MPT CENTRE SOCIAL TIVOLI","Associations",3628.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"IFAC PROVENCE MPT CENTRE SOCIAL TIVOLI","Associations",48916.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
